   54953.1823186827      -1.265243964853058E-004  1.121803967081091E-004
   54953.2027532078      -9.617529708594308E-005  1.121960443704012E-004
   54953.2231878327       7.425965762886122E-005  1.121526607230161E-004
   54953.2436225577       7.241529991408591E-005  1.120463506397179E-004
   54953.2640570825      -1.889924318689840E-004  1.122204784525069E-004
   54953.2844917075      -1.645493139457166E-005  1.119790142045608E-004
   54953.3049263323      -3.850639790998756E-004  1.120702362701410E-004
   54953.3253609570      -1.147388935069937E-004  1.120683446714805E-004
   54953.3457955816      -3.794811387332064E-004  1.119018168320079E-004
   54953.3662302063      -5.498482843935282E-005  1.121986970856825E-004
   54953.3866649309      -5.449128317680518E-006  1.119191770066968E-004
   54953.4070994555      -1.511862832263011E-004  1.120594799014266E-004
   54953.4275340800       1.079364762284207E-004  1.121375727052981E-004
   54953.4479688045      -8.693109060398108E-005  1.119975384399639E-004
   54954.0405727927      -1.614840398482809E-004  1.127259270460614E-004
   54954.0610074158       4.710956650955112E-005  1.127718179011386E-004
   54954.0814419387       2.034527308754086E-004  1.128057099765468E-004
   54954.1018766616      -1.468490043494697E-004  1.127693666579040E-004
   54954.1223112844      -8.488831573383315E-005  1.128035385555992E-004
   54954.1427458072      -8.192408757756731E-005  1.128146978684070E-004
   54954.1631804299       8.524741555615556E-005  1.128123361683042E-004
   54954.1836151526      -1.175418334442568E-005  1.128239208109883E-004
   54954.2040496752      -1.350640700094052E-004  1.128457917209446E-004
   54954.2244842978      -2.319855156083239E-004  1.128402176609865E-004
   54954.2449190203      -1.074180726738927E-004  1.128162648732145E-004
   54954.2653535428      -1.392234620825050E-004  1.128403967472502E-004
   54954.2857881652      -1.329208891923672E-004  1.128525969989658E-004
   54954.3062227876       1.824970996724407E-004  1.128649203724877E-004
   54954.8988268130       8.479942205075197E-005  1.128150448480429E-004
   54954.9192613337       2.692390035163861E-005  1.128013895204346E-004
   54954.9396959544      -7.260860698687921E-006  1.128053070324534E-004
   54954.9601306750      -3.387674636945448E-005  1.127575133858243E-004
   54954.9805651957       5.950726924575100E-005  1.128479295632177E-004
   54955.0009998161       7.245403924960314E-005  1.126108529287326E-004
   54955.0214343365      -3.747787294329230E-004  1.128430606554229E-004
   54955.0418690570      -9.361776365413021E-005  1.127401308253524E-004
   54955.0623036774      -2.200035202973849E-004  1.126890688544104E-004
   54955.0827382977      -1.608073806440569E-004  1.128588985968703E-004
   54955.1031729179       7.654373576149176E-005  1.127031942834610E-004
   54955.1236075381      -6.250491161663430E-005  1.127737206926905E-004
   54955.1440421582       1.823576117729875E-004  1.128094260165189E-004
   54955.1644766783       1.211696247627181E-005  1.127401308253524E-004
   54955.7570807349       8.078159685354080E-005  1.126536321599777E-004
   54955.7775152532      -1.609246476748094E-004  1.128974469151351E-004
   54955.8183845897      -1.697261136991424E-004  1.128235290597865E-004
   54955.8388191077       1.597656065459585E-004  1.128222306843745E-004
   54955.8592537258      -1.734270267038651E-004  1.128092917018211E-004
   54955.8796883438      -2.451726034895518E-004  1.128747141525347E-004
   54955.9001230618      -4.012380746558630E-004  1.128769303450482E-004
   54955.9205575796      -1.768503946290023E-004  1.127775934331434E-004
   54955.9409921974      -1.705658548616373E-004  1.129293466558594E-004
   54955.9614269152      -6.665692863161432E-005  1.128808478570669E-004
   54955.9818614329      -6.137624244884066E-005  1.128924101139681E-004
   54956.0022960505      -1.798350924484549E-004  1.129512735302731E-004
   54956.0227305681       1.691710730589158E-004  1.127926702579699E-004
   54956.6153344502       2.454520622534595E-004  1.129282049809283E-004
   54956.6357690659      -5.364757855663704E-005  1.129505012207609E-004
   54956.6562036815       6.929708900194065E-005  1.129188253378662E-004
   54956.6766383970      -1.578782490246899E-004  1.129464829727187E-004
   54956.6970729125       7.642495857074216E-005  1.129316188128303E-004
   54956.7175075279      -6.140524503650546E-006  1.129458897494702E-004
   54956.7379421432      -2.445240584760811E-004  1.129380994969986E-004
   54956.7583767585      -4.183108114603762E-004  1.129309584322329E-004
   54956.7788113736       2.391591640948931E-006  1.129005473460757E-004
   54956.7992459888      -9.042224787236819E-005  1.129389277709682E-004
   54956.8196807039      -7.458880672039925E-005  1.128566712114653E-004
   54956.8401152188       1.193966057351226E-004  1.129428228972040E-004
   54956.8605498339      -1.358936144540968E-004  1.129297048283869E-004
   54956.8809844486       2.616025343364914E-004  1.129205826218289E-004
   54957.4735882505       1.178480258710035E-004  1.129168553889653E-004
   54957.4940227633       4.116326201488718E-004  1.129513966520794E-004
   54957.5144573760      -1.117197155953153E-005  1.128673044583735E-004
   54957.5348918887      -1.116309704884966E-005  1.129360400049658E-004
   54957.5553266014      -5.406867968560380E-005  1.128959358747850E-004
   54957.5961958263      -9.058312987331174E-005  1.129308017317521E-004
   54957.6166304388       1.502301614704216E-004  1.128744902947050E-004
   54957.6370650511      -5.403041212881377E-006  1.129388718065108E-004
   54957.6574996634       4.109385551398503E-006  1.128960925752657E-004
   54957.6779341755      -1.634213572269116E-004  1.129174150335394E-004
   54957.6983688876       1.183258498669293E-004  1.129390732785575E-004
   54957.7188034997       1.635871780467646E-004  1.128848213335431E-004
   54957.7392380117      -8.388282315197060E-005  1.129288653615257E-004
   54958.3318418275       8.596332055632594E-005  1.129282385596027E-004
   54958.3522763373       3.850063383237234E-005  1.129028195030466E-004
   54958.3727109470      -9.441639841667460E-005  1.129097367099826E-004
   54958.3931455567       8.874084033960727E-005  1.129112813290071E-004
   54958.4135801662       2.257983970028743E-004  1.129236606669865E-004
   54958.4340147758       7.829981299090072E-005  1.129276901079201E-004
   54958.4544493851       2.339507396331708E-004  1.129264253111826E-004
   54958.4748840944      -4.519176780082290E-005  1.128978834379029E-004
   54958.4953186037       2.220675368376224E-004  1.129286638894790E-004
   54958.5157532129       2.785287434450279E-004  1.129210415303796E-004
   54958.5361877220       6.575815425158282E-005  1.129190491956958E-004
   54958.5566224310       1.031868746550479E-004  1.129272871638267E-004
   54958.5770570400       1.441742467185314E-004  1.129176165055861E-004
   54958.5974915489       4.958336782812101E-004  1.129465165513932E-004
   54959.1900950729      -1.587002880768518E-004  1.127122717184531E-004
   54959.2105297794       4.757620254070005E-005  1.125715434938470E-004
   54959.2309643860      -1.599410088316544E-004  1.126531060940780E-004
   54959.2513988924      -4.262226486861920E-005  1.126073047821328E-004
   54959.2718335987      -1.151430780599316E-005  1.125536236745840E-004
   54959.2922682049       4.838114382899050E-006  1.126714512432174E-004
   54959.3127027110      -2.631498019661782E-004  1.125015543434087E-004
   54959.3331373171      -9.678526869616455E-005  1.126230979520142E-004
   54959.3535720232      -2.595379622187810E-004  1.125568360344394E-004
   54959.3740065291      -2.147414814537285E-004  1.124492947330781E-004
   54959.3944411349      -9.636448843852730E-005  1.126594860422229E-004
   54959.4148758406      -2.315413866244009E-004  1.124047806036533E-004
   54959.4353104463      -2.531435131514215E-007  1.125886350391404E-004
   54959.4557449519      -2.109452739038620E-004  1.125725396611890E-004
   54960.0483483786      -1.065440412475471E-004  1.127264978835270E-004
   54960.0687830816      -3.126863124558454E-005  1.128293269775742E-004
   54960.0892176847      -8.571299507442731E-005  1.127026234459954E-004
   54960.1505214933      -3.515831768585720E-005  1.127886408170363E-004
   54960.1709560960      -2.418954214601365E-004  1.127982219321451E-004
   54960.1913905987      -2.961488106005827E-004  1.127659304402189E-004
   54960.2118253011       1.485714191831189E-004  1.128285770538449E-004
   54960.2322599036       4.117844662010484E-005  1.127945954353049E-004
   54960.2526944060       2.583596042804448E-004  1.128007851042946E-004
   54960.2731290082       6.057510440582448E-006  1.128112168791560E-004
   54960.2935637105       1.128453272190022E-004  1.128293605562487E-004
   54960.3139982126       1.141808322986382E-004  1.128483437002026E-004
   54960.9066016362       5.604060577146797E-006  1.128359531693317E-004
   54960.9270362356       8.752586491689307E-005  1.128559436735190E-004
   54960.9474708350       5.461816529050978E-006  1.128564809323101E-004
   54960.9679054343       3.071077017557933E-005  1.128276256580690E-004
   54960.9883399337       1.248556052195759E-004  1.128375089812478E-004
   54961.0087746327      -1.010134899481763E-005  1.128322035506852E-004
   54961.0292092318      -1.362787503734753E-004  1.128383036765430E-004
   54961.0496437308      -3.154986329800824E-004  1.127564276753505E-004
   54961.0700784296      -3.112935271287753E-005  1.128218948976300E-004
   54961.0905130285      -3.641013736687126E-004  1.127988599269596E-004
   54961.1109475272      -5.939934155518856E-005  1.127767091947163E-004
   54961.1313821258      -2.415218952056541E-005  1.128286777898683E-004
   54961.1518168243      -6.951158245738220E-005  1.127240466402924E-004
   54961.1722514227      -5.801599902810484E-005  1.128085081994173E-004
   54961.7648545376      -1.622241632104338E-005  1.126345930515664E-004
   54961.7852891333      -1.140800520379459E-004  1.126229076728590E-004
   54961.8057238288       1.308237587200889E-004  1.125822662838870E-004
   54961.8261583244      -7.835746783735331E-005  1.126107633856008E-004
   54961.8465929198      -2.283229001998066E-005  1.125720695597467E-004
   54961.8670276151       1.051515360939170E-004  1.125789419951168E-004
   54961.8874621104      -1.782560203111849E-005  1.125472437264391E-004
   54961.9078967055      -4.876662593622516E-005  1.125654881395552E-004
   54961.9283313005      -6.454188211291179E-005  1.125201681219436E-004
   54961.9487659954      -8.400494966331884E-005  1.124525294787165E-004
   54961.9692004902      -1.081861792658900E-004  1.125448372547704E-004
   54961.9896350850       1.314778354699619E-004  1.124200700934180E-004
   54962.0100697797       2.336032875582816E-004  1.124736280791605E-004
   54962.0305042742       4.940420766019749E-005  1.124885482035063E-004
   54962.6231073749      -4.376851135057258E-005  1.118545828299529E-004
   54962.6435419665      -9.463720822000532E-005  1.117182310259164E-004
   54962.6639766581      -3.584931528013424E-004  1.117143247067891E-004
   54962.6844112497      -8.353683916317856E-005  1.119681906784975E-004
   54962.7048457409      -9.602329988989133E-005  1.117758856099413E-004
   54962.7252803322       1.096578051720254E-004  1.119541995641447E-004
   54962.7457150235      -1.447255263594682E-004  1.116753510586480E-004
   54964.3191777413      -1.536741510280715E-004  1.133158348246097E-004
