   54979.3786433778      -1.081983998809655E-004  3.717403248755351E-004
   54979.3990777120       8.768527786449098E-004  3.718021971380059E-004
   54979.4195121463       3.081066074521743E-004  3.717596976138968E-004
   54979.4399466805       4.222996771281462E-004  3.717290163871135E-004
   54979.4603810145       8.640476119037288E-005  3.714572650680143E-004
   54979.4808154485       4.676002378676269E-004  3.714535341937605E-004
   54979.5012498823      -1.474904389491272E-004  3.714253093189704E-004
   54979.5216843160       4.083617673902307E-004  3.715341303468965E-004
   54979.5421187497      -3.015528372174447E-004  3.716474701355649E-004
   54979.5625531832      -1.845573156744607E-006  3.714654683567464E-004
   54979.5829877168      -1.055513058675350E-004  3.716951836143767E-004
   54979.6034220502       6.124331752113132E-004  3.716821139679222E-004
   54979.6238564834      -2.159462882582730E-004  3.710954629579183E-004
   54979.6442908165       3.666655780820705E-005  3.714279047097557E-004
   54979.6647253496       5.653107841241400E-005  3.716428586822946E-004
   54979.6851597827       3.506305168032853E-005  3.715341303468965E-004
   54979.7055941155      -5.610316647852720E-005  3.715864321058466E-004
   54979.7260286484       2.146045635860183E-004  3.714353896313954E-004
   54979.7464630811      -3.539788217929996E-004  3.715067860511230E-004
   54979.7668975137      -2.107744607930950E-004  3.711576596442372E-004
   54979.7873318462      -1.377007841764089E-004  3.712993633464877E-004
   54979.8077663785      -1.191598278849071E-004  3.713515260666457E-004
   54979.8282008109      -4.197836041868186E-004  3.712765378114564E-004
   54979.8486351432       3.585807183359435E-005  3.713878151913758E-004
   54979.8690695753      -2.870280036995077E-004  3.712947287200855E-004
   54979.8895041073      -2.375768535852751E-004  3.713207753204664E-004
   54979.9099384392      -6.772391971807679E-004  3.713110889512856E-004
   54979.9303728710      -6.781054005509102E-004  3.711495258749012E-004
   54979.9508074028      -4.571746444345104E-004  3.705921425306279E-004
   54979.9712417345      -4.765991860544716E-005  3.708845411103493E-004
   54979.9916761660      -4.662087033506790E-004  3.713600537792259E-004
   54980.0121105975      -5.558879026834607E-004  3.709686364064192E-004
   54980.0325451288       2.181833330265892E-004  3.713591268539455E-004
   54980.0529794600      -3.022117328220775E-004  3.709390443168405E-004
   54980.0734138912      -2.029447889491109E-004  3.714844239787318E-004
   54980.0938484223       2.559504621852948E-004  3.708618082678460E-004
   54980.1142827531      -8.458533169886095E-006  3.710844093739488E-004
   54980.1347171840      -9.346856629477429E-005  3.708164584484995E-004
   54980.1551515148       8.605628100899487E-005  3.714244750862180E-004
   54980.1755860455       2.367466609243252E-004  3.711653762971971E-004
   54980.1960204761      -4.615007784637415E-004  3.711513333791981E-004
   54980.2164548065       9.019357383110993E-005  3.714352737657354E-004
   54980.2368893369       1.326512836614668E-004  3.712501204409632E-004
   54980.2573237671      -2.181870565972632E-004  3.711415079712252E-004
   54980.2777581973       3.727052700415179E-004  3.709797595097847E-004
   54980.2981925273      -1.119970612456500E-004  3.706049804457622E-004
   54980.3186270574      -3.247003452878650E-004  3.711004451813008E-004
   54980.3390614873       5.179441940232898E-004  3.714074196610575E-004
   54980.3594958170       2.145407353781881E-004  3.713451302822105E-004
   54980.3799302467       9.976821991626306E-004  3.713308788060234E-004
   54980.4207991057      -1.688267053423509E-005  3.710876767855624E-004
   54980.4412335352       2.884725087750617E-004  3.713334046774127E-004
   55003.7159726333       6.955204133689552E-004  3.887755490333655E-004
   55003.7364068947      -8.637381812381939E-005  3.887401652810023E-004
   55003.7568410562      -2.959507232500602E-004  3.886958453258739E-004
   55003.7772754175      -5.322769058424548E-005  3.887193592735540E-004
   55003.7977096785       2.196568971051249E-004  3.886643429545097E-004
   55003.8181438392       7.610365654711071E-004  3.888478510375568E-004
   55003.8590124606       2.435687189883406E-004  3.887376378701192E-004
   55003.8794467206       1.509532677885783E-004  3.887365095616893E-004
   55003.8998808807      -2.259520583849373E-004  3.887233309192275E-004
   55003.9203152408       8.191410794606835E-004  3.887673349479955E-004
   55003.9407495004      -2.167826880730139E-004  3.887388564432236E-004
   55003.9611836598      -2.820782717238846E-005  3.887318157986207E-004
   55003.9816180191       1.724282101103203E-004  3.887172831860429E-004
   55004.0020522783       5.032690559190200E-004  3.887543368348825E-004
   55004.0224864372       7.897151095348498E-004  3.887711260643202E-004
   55004.0429206959       4.259426881787487E-004  3.887764516801095E-004
   55004.0633550546       8.548469048756946E-004  3.888232087814467E-004
   55004.0837892128       4.878791588731612E-004  3.888314228668167E-004
   55004.1042234710       7.870843670279015E-004  3.892602252025348E-004
   55004.1246578290      -6.048583446303102E-004  3.887620093322062E-004
   55004.1450919867      -1.058024579113970E-003  3.886714738637870E-004
   55004.1655262442      -7.079762143302748E-004  3.887337113567830E-004
   55004.1859605017      -3.463206487522852E-004  3.887139885254275E-004
   55004.2063948588      -3.935496058461441E-004  3.887488758220815E-004
   55004.2268290158      -2.718686874848553E-004  3.887571801721260E-004
   55004.2472632726      -1.662769622746696E-004  3.887286565350169E-004
   55004.2676976292       5.090526728612765E-005  3.887482439693608E-004
   55004.2881317856      -3.249649756369433E-004  3.886967931049550E-004
   55004.3085660419       6.870793145252740E-004  3.888319644548631E-004
   55004.3290001978      -3.719591674489209E-004  3.887563226577192E-004
   55004.3494345537      -2.090401845784573E-004  3.888241565605278E-004
   55004.3698688093      -1.766009488938236E-004  3.887586244069163E-004
   55004.3903030648      -3.519971241933151E-004  3.887171477890314E-004
   55004.4107373200       9.657605449937545E-004  3.888493855370215E-004
   55004.4311715751      -3.917470897261133E-004  3.887793852820274E-004
   55004.4516058299       1.918207749604939E-004  3.888003718188244E-004
   55004.4720399846      -1.873197617466849E-004  3.887755039010284E-004
   55004.4924743391       9.278424444625344E-005  3.887849816918399E-004
   55004.5129085933       2.563884957853535E-004  3.888094434186013E-004
   55004.5333427473      -4.831199812541653E-004  3.887124991583000E-004
   55004.5537771014       3.928978167198061E-004  3.888330024986186E-004
   55004.5742113549       1.872617837903601E-004  3.887727056961221E-004
   55004.5946455085      -3.427616314438664E-004  3.887877798967462E-004
   55004.6150797618      -3.604237354395412E-004  3.887829507366660E-004
   55004.6355141149      -3.178750098665750E-004  3.887901267782805E-004
   55004.6559483677       1.170822795888427E-004  3.888118805648100E-004
   55004.6763825206       3.352240837299902E-004  3.888538987707413E-004
   55004.6968168730      -4.868617544584453E-004  3.887438661326526E-004
   55004.7172511254      -1.266488384649156E-004  3.887910294250245E-004
   55004.7376852775       2.216100834921964E-004  3.888055169052651E-004
   55004.7581195295      -5.617928074248546E-004  3.887362839000033E-004
   55004.7785538812       5.838105689068840E-004  3.888552527408572E-004
   55028.0530196718      -2.046731260639811E-004  3.885434785554934E-004
   55028.0734536596      -7.455154523061669E-005  3.886322538627619E-004
   55028.0938876473       2.955369929753537E-004  3.886828472127609E-004
   55028.1143215347      -4.848432446815654E-004  3.885906418478653E-004
   55028.1347556219      -5.139264821585332E-005  3.886632146460797E-004
   55028.1551896089       1.722332691542761E-004  3.887452652351057E-004
   55028.1756234954      -2.522539087181919E-004  3.886499457389436E-004
   55028.1960575819      -1.935514729520804E-004  3.886503067976411E-004
   55028.2164915679       1.649338734253103E-004  3.886412803302015E-004
   55028.2369254537       3.771661557370187E-004  3.886525182821638E-004
   55028.2573594395       1.001734648045094E-004  3.887074894688710E-004
   55028.2777935249       4.609479366888269E-004  3.886415962565619E-004
   55028.2982274097      -2.260107758708108E-004  3.886117637816741E-004
   55028.3186613946      -6.800129835270452E-004  3.885539492577234E-004
   55028.3390954792       3.046567237683373E-004  3.886132982811388E-004
   55028.3595293634       1.783967998503222E-005  3.885811189247166E-004
   55028.3799633473       1.451204583002852E-004  3.886105452085697E-004
